scenario_mode,condition,seed,duration,warmup_seconds,scenario_start_hour,batch_name,run_id,output_dir,validation_target,isolate_exogenous_arrival_stream
high_load_high_acuity,nursta_only,81,43200,7200,10,part2_spatial_crn_h10_n100,high_load_nursta_only_seed_81,outputs/batch/part2_spatial_crn_h10_n100/high_load/nursta_only/seed_81,care_area,True
high_load_high_acuity,nursta_only,82,43200,7200,10,part2_spatial_crn_h10_n100,high_load_nursta_only_seed_82,outputs/batch/part2_spatial_crn_h10_n100/high_load/nursta_only/seed_82,care_area,True
high_load_high_acuity,nursta_only,83,43200,7200,10,part2_spatial_crn_h10_n100,high_load_nursta_only_seed_83,outputs/batch/part2_spatial_crn_h10_n100/high_load/nursta_only/seed_83,care_area,True
high_load_high_acuity,nursta_only,84,43200,7200,10,part2_spatial_crn_h10_n100,high_load_nursta_only_seed_84,outputs/batch/part2_spatial_crn_h10_n100/high_load/nursta_only/seed_84,care_area,True
high_load_high_acuity,nursta_only,85,43200,7200,10,part2_spatial_crn_h10_n100,high_load_nursta_only_seed_85,outputs/batch/part2_spatial_crn_h10_n100/high_load/nursta_only/seed_85,care_area,True
high_load_high_acuity,nursta_only,86,43200,7200,10,part2_spatial_crn_h10_n100,high_load_nursta_only_seed_86,outputs/batch/part2_spatial_crn_h10_n100/high_load/nursta_only/seed_86,care_area,True
high_load_high_acuity,nursta_only,87,43200,7200,10,part2_spatial_crn_h10_n100,high_load_nursta_only_seed_87,outputs/batch/part2_spatial_crn_h10_n100/high_load/nursta_only/seed_87,care_area,True
high_load_high_acuity,nursta_only,88,43200,7200,10,part2_spatial_crn_h10_n100,high_load_nursta_only_seed_88,outputs/batch/part2_spatial_crn_h10_n100/high_load/nursta_only/seed_88,care_area,True
high_load_high_acuity,nursta_only,89,43200,7200,10,part2_spatial_crn_h10_n100,high_load_nursta_only_seed_89,outputs/batch/part2_spatial_crn_h10_n100/high_load/nursta_only/seed_89,care_area,True
high_load_high_acuity,nursta_only,90,43200,7200,10,part2_spatial_crn_h10_n100,high_load_nursta_only_seed_90,outputs/batch/part2_spatial_crn_h10_n100/high_load/nursta_only/seed_90,care_area,True
high_load_high_acuity,nursta_only,91,43200,7200,10,part2_spatial_crn_h10_n100,high_load_nursta_only_seed_91,outputs/batch/part2_spatial_crn_h10_n100/high_load/nursta_only/seed_91,care_area,True
high_load_high_acuity,nursta_only,92,43200,7200,10,part2_spatial_crn_h10_n100,high_load_nursta_only_seed_92,outputs/batch/part2_spatial_crn_h10_n100/high_load/nursta_only/seed_92,care_area,True
high_load_high_acuity,nursta_only,93,43200,7200,10,part2_spatial_crn_h10_n100,high_load_nursta_only_seed_93,outputs/batch/part2_spatial_crn_h10_n100/high_load/nursta_only/seed_93,care_area,True
high_load_high_acuity,nursta_only,94,43200,7200,10,part2_spatial_crn_h10_n100,high_load_nursta_only_seed_94,outputs/batch/part2_spatial_crn_h10_n100/high_load/nursta_only/seed_94,care_area,True
high_load_high_acuity,nursta_only,95,43200,7200,10,part2_spatial_crn_h10_n100,high_load_nursta_only_seed_95,outputs/batch/part2_spatial_crn_h10_n100/high_load/nursta_only/seed_95,care_area,True
high_load_high_acuity,nursta_only,96,43200,7200,10,part2_spatial_crn_h10_n100,high_load_nursta_only_seed_96,outputs/batch/part2_spatial_crn_h10_n100/high_load/nursta_only/seed_96,care_area,True
high_load_high_acuity,nursta_only,97,43200,7200,10,part2_spatial_crn_h10_n100,high_load_nursta_only_seed_97,outputs/batch/part2_spatial_crn_h10_n100/high_load/nursta_only/seed_97,care_area,True
high_load_high_acuity,nursta_only,98,43200,7200,10,part2_spatial_crn_h10_n100,high_load_nursta_only_seed_98,outputs/batch/part2_spatial_crn_h10_n100/high_load/nursta_only/seed_98,care_area,True
high_load_high_acuity,nursta_only,99,43200,7200,10,part2_spatial_crn_h10_n100,high_load_nursta_only_seed_99,outputs/batch/part2_spatial_crn_h10_n100/high_load/nursta_only/seed_99,care_area,True
high_load_high_acuity,nursta_only,100,43200,7200,10,part2_spatial_crn_h10_n100,high_load_nursta_only_seed_100,outputs/batch/part2_spatial_crn_h10_n100/high_load/nursta_only/seed_100,care_area,True
high_load_high_acuity,both,1,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_1,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_1,care_area,True
high_load_high_acuity,both,2,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_2,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_2,care_area,True
high_load_high_acuity,both,3,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_3,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_3,care_area,True
high_load_high_acuity,both,4,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_4,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_4,care_area,True
high_load_high_acuity,both,5,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_5,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_5,care_area,True
high_load_high_acuity,both,6,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_6,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_6,care_area,True
high_load_high_acuity,both,7,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_7,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_7,care_area,True
high_load_high_acuity,both,8,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_8,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_8,care_area,True
high_load_high_acuity,both,9,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_9,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_9,care_area,True
high_load_high_acuity,both,10,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_10,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_10,care_area,True
high_load_high_acuity,both,11,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_11,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_11,care_area,True
high_load_high_acuity,both,12,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_12,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_12,care_area,True
high_load_high_acuity,both,13,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_13,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_13,care_area,True
high_load_high_acuity,both,14,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_14,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_14,care_area,True
high_load_high_acuity,both,15,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_15,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_15,care_area,True
high_load_high_acuity,both,16,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_16,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_16,care_area,True
high_load_high_acuity,both,17,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_17,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_17,care_area,True
high_load_high_acuity,both,18,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_18,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_18,care_area,True
high_load_high_acuity,both,19,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_19,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_19,care_area,True
high_load_high_acuity,both,20,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_20,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_20,care_area,True
high_load_high_acuity,both,21,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_21,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_21,care_area,True
high_load_high_acuity,both,22,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_22,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_22,care_area,True
high_load_high_acuity,both,23,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_23,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_23,care_area,True
high_load_high_acuity,both,24,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_24,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_24,care_area,True
high_load_high_acuity,both,25,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_25,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_25,care_area,True
high_load_high_acuity,both,26,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_26,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_26,care_area,True
high_load_high_acuity,both,27,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_27,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_27,care_area,True
high_load_high_acuity,both,28,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_28,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_28,care_area,True
high_load_high_acuity,both,29,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_29,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_29,care_area,True
high_load_high_acuity,both,30,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_30,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_30,care_area,True
high_load_high_acuity,both,31,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_31,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_31,care_area,True
high_load_high_acuity,both,32,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_32,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_32,care_area,True
high_load_high_acuity,both,33,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_33,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_33,care_area,True
high_load_high_acuity,both,34,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_34,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_34,care_area,True
high_load_high_acuity,both,35,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_35,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_35,care_area,True
high_load_high_acuity,both,36,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_36,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_36,care_area,True
high_load_high_acuity,both,37,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_37,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_37,care_area,True
high_load_high_acuity,both,38,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_38,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_38,care_area,True
high_load_high_acuity,both,39,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_39,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_39,care_area,True
high_load_high_acuity,both,40,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_40,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_40,care_area,True
high_load_high_acuity,both,41,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_41,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_41,care_area,True
high_load_high_acuity,both,42,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_42,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_42,care_area,True
high_load_high_acuity,both,43,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_43,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_43,care_area,True
high_load_high_acuity,both,44,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_44,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_44,care_area,True
high_load_high_acuity,both,45,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_45,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_45,care_area,True
high_load_high_acuity,both,46,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_46,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_46,care_area,True
high_load_high_acuity,both,47,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_47,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_47,care_area,True
high_load_high_acuity,both,48,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_48,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_48,care_area,True
high_load_high_acuity,both,49,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_49,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_49,care_area,True
high_load_high_acuity,both,50,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_50,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_50,care_area,True
high_load_high_acuity,both,51,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_51,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_51,care_area,True
high_load_high_acuity,both,52,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_52,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_52,care_area,True
high_load_high_acuity,both,53,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_53,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_53,care_area,True
high_load_high_acuity,both,54,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_54,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_54,care_area,True
high_load_high_acuity,both,55,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_55,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_55,care_area,True
high_load_high_acuity,both,56,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_56,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_56,care_area,True
high_load_high_acuity,both,57,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_57,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_57,care_area,True
high_load_high_acuity,both,58,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_58,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_58,care_area,True
high_load_high_acuity,both,59,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_59,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_59,care_area,True
high_load_high_acuity,both,60,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_60,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_60,care_area,True
high_load_high_acuity,both,61,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_61,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_61,care_area,True
high_load_high_acuity,both,62,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_62,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_62,care_area,True
high_load_high_acuity,both,63,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_63,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_63,care_area,True
high_load_high_acuity,both,64,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_64,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_64,care_area,True
high_load_high_acuity,both,65,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_65,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_65,care_area,True
high_load_high_acuity,both,66,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_66,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_66,care_area,True
high_load_high_acuity,both,67,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_67,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_67,care_area,True
high_load_high_acuity,both,68,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_68,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_68,care_area,True
high_load_high_acuity,both,69,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_69,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_69,care_area,True
high_load_high_acuity,both,70,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_70,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_70,care_area,True
high_load_high_acuity,both,71,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_71,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_71,care_area,True
high_load_high_acuity,both,72,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_72,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_72,care_area,True
high_load_high_acuity,both,73,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_73,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_73,care_area,True
high_load_high_acuity,both,74,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_74,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_74,care_area,True
high_load_high_acuity,both,75,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_75,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_75,care_area,True
high_load_high_acuity,both,76,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_76,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_76,care_area,True
high_load_high_acuity,both,77,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_77,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_77,care_area,True
high_load_high_acuity,both,78,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_78,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_78,care_area,True
high_load_high_acuity,both,79,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_79,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_79,care_area,True
high_load_high_acuity,both,80,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_80,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_80,care_area,True
high_load_high_acuity,both,81,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_81,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_81,care_area,True
high_load_high_acuity,both,82,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_82,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_82,care_area,True
high_load_high_acuity,both,83,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_83,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_83,care_area,True
high_load_high_acuity,both,84,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_84,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_84,care_area,True
high_load_high_acuity,both,85,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_85,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_85,care_area,True
high_load_high_acuity,both,86,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_86,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_86,care_area,True
high_load_high_acuity,both,87,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_87,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_87,care_area,True
high_load_high_acuity,both,88,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_88,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_88,care_area,True
high_load_high_acuity,both,89,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_89,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_89,care_area,True
high_load_high_acuity,both,90,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_90,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_90,care_area,True
high_load_high_acuity,both,91,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_91,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_91,care_area,True
high_load_high_acuity,both,92,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_92,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_92,care_area,True
high_load_high_acuity,both,93,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_93,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_93,care_area,True
high_load_high_acuity,both,94,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_94,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_94,care_area,True
high_load_high_acuity,both,95,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_95,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_95,care_area,True
high_load_high_acuity,both,96,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_96,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_96,care_area,True
high_load_high_acuity,both,97,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_97,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_97,care_area,True
high_load_high_acuity,both,98,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_98,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_98,care_area,True
high_load_high_acuity,both,99,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_99,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_99,care_area,True
high_load_high_acuity,both,100,43200,7200,10,part2_spatial_crn_h10_n100,high_load_both_seed_100,outputs/batch/part2_spatial_crn_h10_n100/high_load/both/seed_100,care_area,True
